Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - How Assessment and Remediation Works,,1,5,30-Jun-2017,0:48:11
VIEW,5649805,,WINDOWS_7,IE11,,,,PRODUCT SHEET - Business Statistics,,1,120,30-Jun-2017,0:45:14
VIEW,205963,,WINDOWS_10,CHROME,,,,PRODUCT SHEET - Business Statistics,,1,600,30-Jun-2017,0:44:34
VIEW,5649805,,WINDOWS_7,IE11,,,,COMPETENCIES / LEARNING OBJECTIVES,,1,35,30-Jun-2017,0:44:02
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - Business Simulations Overview,,1,20,30-Jun-2017,0:41:54
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - TILE Platform Overview,,1,10,30-Jun-2017,0:41:32
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - TILE Platform Overview,,1,10,29-Jun-2017,22:45:37
SHARE,5648361,5538419,,,,29-Jun-2017,17:56:41,Mission 10: FSD_MongoNode,WEB,0,0,29-Jun-2017,17:56:41
VIEW,820111,,WINDOWS_10,FIREFOX,,,,VIDEO - TILE Platform Overview,,1,15,29-Jun-2017,7:09:43
VIEW,820111,,WINDOWS_10,FIREFOX,,,,VIDEO - TILE Platform Overview,,1,30,29-Jun-2017,6:49:44
VIEW,229551,,WINDOWS_10,CHROME,,,,DEMO - Project Management,,1,20,29-Jun-2017,1:44:15
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG -English Composition,,1,5,29-Jun-2017,1:43:48
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG - Topics and Learning Objectives,,1,5,28-Jun-2017,19:15:07
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG -Topics and Learning Objectives,,1,15,28-Jun-2017,19:10:11
SHARE,820111,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",21-Jun-2017,4:33:29,Toolwire Platform Overview for QTone,WEB,1,365,28-Jun-2017,8:09:00
VIEW,820111,,WINDOWS_10,FIREFOX,,,,CATALOG - Topics and Learning Objectives,,1,15,28-Jun-2017,8:07:56
VIEW,820111,,WINDOWS_10,FIREFOX,,,,DATASHEET - Toolwire Virtual Desktops,,1,5,28-Jun-2017,8:06:08
VIEW,820111,,WINDOWS_10,FIREFOX,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,5,28-Jun-2017,8:05:57
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Toolwire Company Overview,,1,5,28-Jun-2017,8:05:37
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Walk-through Video - Security Breach Mission 1: Identify the Breach,,1,15,28-Jun-2017,8:01:23
VIEW,820111,,WINDOWS_10,FIREFOX,,,,TILE Whitepaper,,1,135,28-Jun-2017,7:53:42
VIEW,820111,,WINDOWS_10,FIREFOX,,,,TILE Platform Trailer,,1,35,28-Jun-2017,7:52:59
SHARE,589809,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",21-Jun-2017,4:01:10,Toolwire Platform Overview for QTone,WEB,1,35,28-Jun-2017,6:46:00
VIEW,589809,,MAC_OS_X,SAFARI,,,,Toolwire Company Overview,,1,10,28-Jun-2017,6:45:47
VIEW,589809,,MAC_OS_X,SAFARI,,,,DATASHEET - Toolwire Virtual Desktops,,1,5,28-Jun-2017,6:45:37
VIEW,589809,,MAC_OS_X,SAFARI,,,,CATALOG - Topics and Learning Objectives,,1,10,28-Jun-2017,6:45:08
VIEW,589809,,MAC_OS_X,SAFARI,,,,CATALOG -Topics and Learning Objectives,,1,10,28-Jun-2017,6:44:37
SHARE,5565385,197521,,,Client Solutions,21-Jun-2017,21:37:48,OUSD - HEART LearnScape,WEB,1,200,28-Jun-2017,2:01:00
VIEW,5565385,,MAC_OS_X,SAFARI,,,,HEART LearnScape Overview,,1,25,28-Jun-2017,2:00:01
VIEW,5565385,,MAC_OS_X,SAFARI,,,,HEART LearnScape Overview,,1,80,28-Jun-2017,1:58:41
SHARE,5538419,5538419,,,,28-Jun-2017,0:28:35,Desktop,WEB,0,0,28-Jun-2017,0:28:35
SHARE,5573020,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",23-Jun-2017,12:17:17,Toolwire Platform Overview for QTone,WEB,1,295,27-Jun-2017,19:06:00
VIEW,5573020,,MAC_OS_X,SAFARI,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,15,27-Jun-2017,19:04:18
SHARE,5639159,197521,,,Client Solutions,27-Jun-2017,8:06:09,Smart Draw Tutorial Videos,WEB,1,260,27-Jun-2017,8:17:00
VIEW,5639159,,WINDOWS_7,CHROME,,,,Saving Your Design v2,,1,135,27-Jun-2017,8:12:05
VIEW,5639159,,WINDOWS_7,CHROME,,,,Submitting Your Design v3,,1,125,27-Jun-2017,8:06:27
SHARE,1984750,197521,,,Client Solutions,27-Jun-2017,2:12:34,Statistics LiveLabs,WEB,1,295,27-Jun-2017,7:24:00
VIEW,1984750,,WINDOWS_10,FIREFOX,,,,Statistics LiveLabs Product Sheet,,1,65,27-Jun-2017,7:21:59
VIEW,1984750,,WINDOWS_10,FIREFOX,,,,Statistics LiveLab Overview,,1,110,27-Jun-2017,7:19:02
VIEW,5573020,,MAC_OS_X,SAFARI,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,5,27-Jun-2017,6:10:54
SHARE,3126549,228993,,,Client Solutions,7-Sep-2016,2:26:42,MDC Business Simulations,WEB,1,5787,27-Jun-2017,4:51:00
VIEW,3126549,,WINDOWS_10,EDGE12,,,,Interviewing,,1,1605,27-Jun-2017,4:24:02
VIEW,1984750,,WINDOWS_10,FIREFOX,,,,Statistics LiveLab Overview,,1,120,27-Jun-2017,2:12:53
VIEW,5573020,,MAC_OS_X,SAFARI,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,5,26-Jun-2017,18:32:59
VIEW,5573020,,MAC_OS_X,SAFARI,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,5,26-Jun-2017,16:33:01
SHARE,1657717,197521,,,Client Solutions,24-Jun-2017,4:04:23,Smart Draw Tutorial Videos,WEB,1,15,24-Jun-2017,4:05:00
VIEW,1657717,,WINDOWS_7,IE11,,,,Submitting Your Design v3,,1,15,24-Jun-2017,4:04:35
SHARE,197521,197521,,,Client Solutions,24-Jun-2017,3:27:37,Smart Draw Tutorial Videos,WEB,1,45,24-Jun-2017,3:27:37
VIEW,197521,,WINDOWS_10,CHROME,,,,Submitting Your Design v3,,1,20,24-Jun-2017,3:25:53
VIEW,197521,,WINDOWS_10,CHROME,,,,Saving Your Design v2,,1,15,24-Jun-2017,3:25:40
VIEW,229551,,WINDOWS_10,CHROME,,,,Upload here.,,1,5,24-Jun-2017,3:08:20
VIEW,197521,,WINDOWS_10,CHROME,,,,Submitting Your Design v3,,1,10,24-Jun-2017,2:11:03
SHARE,5574451,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",24-Jun-2017,2:02:27,null,WEB,0,0,24-Jun-2017,2:02:27
VIEW,229551,,WINDOWS_10,CHROME,,,,Upload here.,,1,60,24-Jun-2017,2:01:42
VIEW,229551,,WINDOWS_10,CHROME,,,,Upload here.,,1,20,24-Jun-2017,1:58:31
SHARE,1762318,5538419,,,,23-Jun-2017,20:30:49,Mission 10: FSD_MongoNode,WEB,0,0,23-Jun-2017,20:30:49
VIEW,5573020,,MAC_OS_X,SAFARI,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,265,23-Jun-2017,12:18:07
SHARE,474895,5538419,,,,23-Jun-2017,3:59:39,Mission 10: FSD_MongoNode,WEB,0,0,23-Jun-2017,3:59:39
SHARE,197521,197521,,,Client Solutions,23-Jun-2017,1:25:25,OUSD - HEART LearnScape,WEB,1,15,23-Jun-2017,1:25:25
SHARE,211675,197521,,,Client Solutions,23-Jun-2017,1:24:53,OUSD - HEART LearnScape,WEB,0,0,23-Jun-2017,1:24:53
SHARE,1904675,197521,,,Client Solutions,23-Jun-2017,1:23:08,OUSD - HEART LearnScape,WEB,0,0,23-Jun-2017,1:23:08
SHARE,5569601,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",22-Jun-2017,21:07:38,Toolwire Simulation Games for VitalSource,WEB,0,0,22-Jun-2017,21:07:38
SHARE,229551,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",20-Jun-2017,9:26:23,Toolwire - Virtual Desktop Labs for AcadGuild,WEB,1,805,22-Jun-2017,11:27:00
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,125,22-Jun-2017,11:24:12
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG -Topics and Learning Objectives,,1,50,22-Jun-2017,11:21:13
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG - Topics and Learning Objectives,,1,25,22-Jun-2017,11:20:34
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (3:32) - Business Simulations Trailer,,1,190,22-Jun-2017,11:13:53
VIEW,229551,,WINDOWS_10,CHROME,,,,Security Breach Promotional Trailer Video,,1,235,22-Jun-2017,11:01:22
SHARE,5568130,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",22-Jun-2017,9:30:20,Toolwire - Virtual Desktop Labs for AcadGuild,WEB,1,305,22-Jun-2017,9:47:00
VIEW,5568130,,WINDOWS_10,CHROME,,,,DATASHEET - Toolwire Virtual Desktops,,1,305,22-Jun-2017,9:30:40
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Toolwire Company Overview,,1,5,22-Jun-2017,5:31:02
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:05) - Toolwire Simulation Game Overview,,1,5,22-Jun-2017,5:20:38
VIEW,229551,,WINDOWS_10,CHROME,,,,Responses to Frequently Asked Questions,,1,10,22-Jun-2017,4:39:51
VIEW,229551,,WINDOWS_10,CHROME,,,,HuffingtonPost - Lets Get Digital.pdf,,1,10,22-Jun-2017,4:39:04
VIEW,229551,,WINDOWS_10,CHROME,,,,Sample Syllabus - DVC - BUS 109 (Toolwire + Pearson),,1,65,22-Jun-2017,4:22:12
VIEW,229551,,WINDOWS_10,CHROME,,,,EdSurge - Digital Game-Based Learning in Higher Ed Moves Beyond the Hype,,1,10,22-Jun-2017,4:21:37
VIEW,229551,,WINDOWS_10,CHROME,,,,1-Pager,,1,5,22-Jun-2017,4:21:22
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - Trailer (2:27),,1,5,22-Jun-2017,4:21:16
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (1:23) - Trailer,,1,5,22-Jun-2017,4:21:02
VIEW,229551,,WINDOWS_10,CHROME,,,,GAME PLAY RECORDING - Diversity,,1,5,22-Jun-2017,4:20:53
VIEW,229551,,WINDOWS_10,CHROME,,,,EVALUATION & IMPLEMENTATION GUIDE - Toolwire Simulation Games,,1,15,22-Jun-2017,4:19:15
VIEW,229551,,WINDOWS_10,CHROME,,,,EFFICACY RESEARCH - Toolwire Business Simulations,,1,30,22-Jun-2017,4:13:35
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,5,22-Jun-2017,4:10:47
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG,,1,25,22-Jun-2017,4:10:15
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Company Overview,,1,50,22-Jun-2017,4:09:35
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Business Simulation Game Recognized Among 2017‰Ûªs Best Edugames,,1,15,22-Jun-2017,3:41:26
VIEW,229551,,WINDOWS_10,CHROME,,,,EdSurge - Digital Game-Based Learning in Higher Ed Moves Beyond the Hype,,1,5,22-Jun-2017,3:40:55
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:05) - Toolwire Simulation Game Overview,,1,85,22-Jun-2017,3:35:46
VIEW,229551,,WINDOWS_10,CHROME,,,,EVALUATION & IMPLEMENTATION GUIDE - Toolwire Simulation Games,,1,25,22-Jun-2017,3:35:19
VIEW,197521,,WINDOWS_10,CHROME,,,,Faculty Guide PPT,,1,20,22-Jun-2017,2:47:45
VIEW,197521,,WINDOWS_10,CHROME,,,,Faculty Guide PPT,,1,105,22-Jun-2017,2:00:21
VIEW,197521,,WINDOWS_10,CHROME,,,,Faculty Guide PPT,,1,15,22-Jun-2017,1:56:10
VIEW,197521,,WINDOWS_10,CHROME,,,,Faculty Guide: Critical Thinking,,1,170,22-Jun-2017,1:28:29
VIEW,197521,,WINDOWS_10,CHROME,,,,Faculty Guide: Critical Thinking,,1,25,22-Jun-2017,0:57:59
SHARE,197521,205963,,,Toolwire Sales,13-Jun-2017,21:46:52,SimClinicals,WEB,1,2710,21-Jun-2017,23:45:00
SHARE,5538419,5538419,,,,21-Jun-2017,23:41:13,Mission 10: FSD_MongoNode,WEB,0,0,21-Jun-2017,23:41:13
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,35,21-Jun-2017,23:33:20
VIEW,229551,,WINDOWS_10,CHROME,,,,Getting Started - Questions to Consider,,1,855,21-Jun-2017,23:26:33
VIEW,229551,,WINDOWS_10,CHROME,,,,Answers to Frequently Asked Questions,,1,5,21-Jun-2017,23:26:27
VIEW,229551,,WINDOWS_10,CHROME,,,,Sample Discussion Questions - Business Foundations,,1,75,21-Jun-2017,23:04:28
VIEW,229551,,WINDOWS_10,CHROME,,,,Sample Discussion Questions - Business Foundations,,1,1080,21-Jun-2017,22:27:40
VIEW,229551,,WINDOWS_10,CHROME,,,,Browser Quick Tips,,1,5,21-Jun-2017,22:27:23
VIEW,229551,,WINDOWS_10,CHROME,,,,Answers to Frequently Asked Questions,,1,30,21-Jun-2017,22:25:45
VIEW,229551,,WINDOWS_10,CHROME,,,,Getting Started - Questions to Consider,,1,385,21-Jun-2017,22:24:43
VIEW,5565385,,MAC_OS_X,SAFARI,,,,HEART LearnScape Overview,,1,95,21-Jun-2017,21:38:20
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,10,21-Jun-2017,19:19:24
VIEW,820111,,WINDOWS_10,FIREFOX,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,10,21-Jun-2017,11:40:52
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Toolwire Company Overview,,1,25,21-Jun-2017,11:40:38
VIEW,5559861,,WINDOWS_10,CHROME,,,,Business Basics,,1,2765,21-Jun-2017,10:02:08
VIEW,5559861,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,100,21-Jun-2017,10:00:05
VIEW,5559861,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,50,21-Jun-2017,9:59:15
VIEW,5559861,,WINDOWS_10,CHROME,,,,1-Pager,,1,5,21-Jun-2017,9:59:08
VIEW,5559861,,WINDOWS_10,CHROME,,,,PDF - Topics & Learning Objectives,,1,330,21-Jun-2017,9:53:23
VIEW,5559861,,WINDOWS_10,CHROME,,,,Sample Discussion Questions - Business Foundations,,1,25,21-Jun-2017,9:52:52
VIEW,5559861,,WINDOWS_10,CHROME,,,,Browser Quick Tips,,1,15,21-Jun-2017,9:52:33
VIEW,5559861,,WINDOWS_10,CHROME,,,,Answers to Frequently Asked Questions,,1,45,21-Jun-2017,9:51:47
VIEW,5559861,,WINDOWS_10,CHROME,,,,Getting Started - Questions to Consider,,1,10,21-Jun-2017,9:51:33
SHARE,5563976,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",21-Jun-2017,8:20:27,Toolwire Platform Overview for QTone,WEB,0,0,21-Jun-2017,8:20:27
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Toolwire Company Overview,,1,10,21-Jun-2017,7:07:02
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,21-Jun-2017,6:46:27
SHARE,5559861,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",20-Jun-2017,12:28:10,LiveLabs - Statistics,WEB,1,5665,21-Jun-2017,6:11:00
VIEW,229551,,WINDOWS_10,CHROME,,,,Video: Overview,,1,5,21-Jun-2017,6:02:15
VIEW,229551,,WINDOWS_10,CHROME,,,,DATASHEET - Toolwire Virtual Desktops,,1,5,21-Jun-2017,6:02:06
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,5,21-Jun-2017,6:01:56
VIEW,5559861,,WINDOWS_10,CHROME,,,,DEMO - Statistics LiveLabs,,1,610,21-Jun-2017,6:00:02
VIEW,229551,,WINDOWS_10,CHROME,,,,Webpage: Fundamentals of Information Systems Security,,1,5,21-Jun-2017,5:55:58
VIEW,820111,,WINDOWS_10,FIREFOX,,,,Toolwire Company Overview,,1,65,21-Jun-2017,5:23:59
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG - Topics and Learning Objectives,,1,5,21-Jun-2017,5:14:39
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,5,21-Jun-2017,5:14:29
VIEW,229551,,WINDOWS_10,CHROME,,,,CATALOG -Topics and Learning Objectives,,1,5,21-Jun-2017,5:14:17
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,120,21-Jun-2017,5:12:58
VIEW,229551,,WINDOWS_10,CHROME,,,,TILE Whitepaper,,1,5,21-Jun-2017,5:05:58
VIEW,5559861,,WINDOWS_10,CHROME,,,,DEMO - Statistics LiveLabs,,1,3590,21-Jun-2017,5:00:03
VIEW,820111,,WINDOWS_10,FIREFOX,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,35,21-Jun-2017,4:57:44
VIEW,5559861,,WINDOWS_10,CHROME,,,,DEMO - Statistics LiveLabs,,1,1280,21-Jun-2017,4:38:43
VIEW,5559861,,WINDOWS_10,CHROME,,,,PRODUCT SHEET - Statistics LiveLabs,,1,185,21-Jun-2017,4:35:25
VIEW,5559861,,WINDOWS_10,CHROME,,,,Answers to Frequently Asked Questions,,1,95,21-Jun-2017,4:33:28
VIEW,5559861,,WINDOWS_10,CHROME,,,,Getting Started - Questions to Consider,,1,85,21-Jun-2017,4:32:01
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,120,21-Jun-2017,3:38:10
VIEW,3126549,,WINDOWS_10,EDGE13,,,,Teamwork,,1,335,21-Jun-2017,2:10:28
VIEW,3126549,,WINDOWS_10,EDGE13,,,,Simulations Objectives  mapped to GEB 1011(Principles of Business),,1,50,21-Jun-2017,2:09:25
SHARE,1762318,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",20-Jun-2017,11:27:45,Toolwire - Virtual Desktop Labs for AcadGuild,WEB,1,10,20-Jun-2017,11:29:00
VIEW,1762318,,MAC_OS_X,SAFARI,,,,Webpage: Fundamentals of Information Systems Security,,1,10,20-Jun-2017,11:28:17
VIEW,229551,,WINDOWS_10,CHROME,,,,Webpage: Fundamentals of Information Systems Security,,1,160,20-Jun-2017,11:27:11
VIEW,197521,,WINDOWS_10,CHROME,,,,HEART LearnScape Overview,,1,15,16-Jun-2017,22:19:42
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,75,16-Jun-2017,20:15:11
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,25,16-Jun-2017,5:45:05
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,120,16-Jun-2017,5:02:47
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,80,16-Jun-2017,3:17:56
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,25,16-Jun-2017,2:04:00
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,15,16-Jun-2017,1:00:38
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,100,16-Jun-2017,0:46:41
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,65,15-Jun-2017,23:04:13
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,50,15-Jun-2017,22:08:40
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,25,15-Jun-2017,21:35:24
VIEW,197521,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,5,15-Jun-2017,20:35:25
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,70,15-Jun-2017,20:13:08
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,50,15-Jun-2017,19:12:48
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,125,15-Jun-2017,19:00:07
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,150,15-Jun-2017,18:18:40
VIEW,197521,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,65,15-Jun-2017,18:18:36
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,320,15-Jun-2017,18:07:53
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,10,15-Jun-2017,17:43:52
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,15-Jun-2017,17:43:25
VIEW,197521,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,925,15-Jun-2017,7:48:27
VIEW,197521,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,550,15-Jun-2017,5:00:01
VIEW,197521,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,635,15-Jun-2017,4:22:05
VIEW,197521,,WINDOWS_10,CHROME,,,,Video - Trailer (3:32),,1,5,15-Jun-2017,4:20:19
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,20,15-Jun-2017,4:11:00
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,45,15-Jun-2017,4:08:31
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,45,15-Jun-2017,3:51:01
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,240,15-Jun-2017,2:26:51
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,15-Jun-2017,2:26:42
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,10,14-Jun-2017,20:38:32
SHARE,5513861,197521,,,Client Solutions,6-Jun-2017,22:45:15,Health Data Management,WEB,1,230,14-Jun-2017,20:26:00
VIEW,5513861,,MAC_OS_X,FIREFOX,,,,LAB - Data Structures,,1,170,14-Jun-2017,20:22:19
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,14-Jun-2017,5:53:17
SHARE,5538419,211675,,,,14-Jun-2017,5:52:10,Mission 6: Informatica,WEB,0,0,14-Jun-2017,5:52:10
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,14-Jun-2017,3:01:02
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,5,14-Jun-2017,2:49:24
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,10,14-Jun-2017,1:09:24
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,75,14-Jun-2017,0:39:21
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,30,13-Jun-2017,23:01:51
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,100,13-Jun-2017,23:00:01
VIEW,197521,,WINDOWS_10,CHROME,,,,VIDEO -  Activities and Remediations (2:15),,1,295,13-Jun-2017,22:55:03
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,225,13-Jun-2017,22:08:17
SHARE,205963,205963,,,Toolwire Sales,13-Jun-2017,22:06:41,SimClinicals,WEB,1,10,13-Jun-2017,22:08:00
VIEW,205963,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,10,13-Jun-2017,22:06:54
VIEW,197521,,WINDOWS_10,CHROME,,,,SIM CLINICAL MENU,,1,20,13-Jun-2017,21:48:55
VIEW,205963,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,105,13-Jun-2017,5:16:15
VIEW,205963,,WINDOWS_10,CHROME,,,,VIDEO - Activities & Remediation (2:15),,1,275,13-Jun-2017,5:09:28
VIEW,5513861,,MAC_OS_X,SAFARI,,,,LAB - Data Quality,,1,30,12-Jun-2017,17:43:04
VIEW,5513861,,MAC_OS_X,SAFARI,,,,LAB - Data Structures,,1,10,12-Jun-2017,17:41:11
SHARE,5519325,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",8-Jun-2017,2:52:09,Toolwire Simulation Games  & Virtual Desktops for Business (Sage Publishing),WEB,1,3975,9-Jun-2017,6:00:00
VIEW,5519325,,WINDOWS_7,CHROME,,,,Video: Overview,,1,70,9-Jun-2017,5:53:41
VIEW,5519325,,WINDOWS_7,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,25,9-Jun-2017,5:51:04
VIEW,5519325,,WINDOWS_7,CHROME,,,,1-Pager,,1,50,9-Jun-2017,5:50:38
VIEW,5519325,,WINDOWS_7,CHROME,,,,Trailer Video (1:23),,1,85,9-Jun-2017,5:49:07
VIEW,5519325,,WINDOWS_7,CHROME,,,,Topics / Learning Objectives,,1,5,9-Jun-2017,5:48:58
VIEW,5519325,,WINDOWS_7,CHROME,,,,Topics / Learning Objectives,,1,110,9-Jun-2017,3:28:02
VIEW,5519325,,WINDOWS_7,CHROME,,,,Topics / Learning Objectives,,1,20,9-Jun-2017,2:18:13
VIEW,5519325,,WINDOWS_7,CHROME,,,,1-Pager,,1,20,9-Jun-2017,2:17:38
VIEW,5519325,,WINDOWS_7,CHROME,,,,Catalog and Textbook Map,,1,20,9-Jun-2017,2:15:18
VIEW,5519325,,WINDOWS_7,CHROME,,,,Catalog and Textbook Map,,1,335,9-Jun-2017,1:00:27
VIEW,5519325,,WINDOWS_7,CHROME,,,,Catalog and Textbook Map,,1,330,9-Jun-2017,0:20:25
VIEW,5519325,,WINDOWS_7,CHROME,,,,DEMO - Spin Doctor,,1,25,8-Jun-2017,5:13:13
VIEW,5519325,,WINDOWS_7,CHROME,,,,DEMO - International Business,,1,550,8-Jun-2017,5:01:42
VIEW,5519325,,WINDOWS_7,CHROME,,,,Topics / Learning Objectives,,1,25,8-Jun-2017,5:01:01
VIEW,5519325,,WINDOWS_7,CHROME,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,5,8-Jun-2017,5:00:47
VIEW,5519325,,WINDOWS_7,CHROME,,,,VIDEO - Toolwire Virtual Desktops (1:27),,1,10,8-Jun-2017,4:59:33
VIEW,5519325,,WINDOWS_7,CHROME,,,,DEMO - Ethics and Social Responsibility,,1,510,8-Jun-2017,3:42:15
VIEW,5519325,,WINDOWS_7,CHROME,,,,Demo: Investigating and Responding to Security Incidents,,1,325,8-Jun-2017,3:18:45
VIEW,5519325,,WINDOWS_7,CHROME,,,,Desktop,,1,205,8-Jun-2017,3:14:46
VIEW,5519325,,WINDOWS_7,CHROME,,,,DEMO - Human Resource Management,,1,845,8-Jun-2017,3:00:03
VIEW,5519325,,WINDOWS_7,CHROME,,,,DEMO - Human Resource Management,,1,20,8-Jun-2017,2:59:43
